t_s,status,grams
35.087,D,0.4159
35.087,D,0.4157
35.087,D,0.4157
35.087,D,0.4157
35.295,D,0.4156
35.295,D,0.4156
35.295,D,0.4156
35.295,D,0.4156
35.295,D,0.4156
35.501,D,0.4156
35.501,D,0.4156
35.501,D,0.4156
35.501,D,0.4156
35.501,D,0.4155
35.708,D,0.4155
35.708,D,0.4155
35.708,D,0.4155
35.708,D,0.4155
35.708,D,0.4155
35.915,D,0.4155
35.915,D,0.4155
35.915,D,0.4155
35.915,D,0.4155
35.915,D,0.4155
36.122,D,0.4155
36.122,D,0.4155
36.122,D,0.4155
36.122,D,0.4155
36.328,D,0.4155
36.328,D,0.4155
36.328,D,0.4155
36.328,D,0.4156
36.328,D,0.4416
36.530,D,0.4618
36.531,D,0.4618
36.531,D,0.4611
36.531,D,0.4603
36.531,D,0.4596
36.733,D,0.4590
36.733,D,0.4585
36.733,D,0.4581
36.733,D,0.4578
36.936,D,0.4576
36.937,D,0.4573
36.937,D,0.4572
36.937,D,0.4570
36.937,D,0.4569
37.139,D,0.4568
37.139,D,0.4567
37.139,D,0.4565
37.139,D,0.4565
37.139,D,0.4564
37.343,D,0.4564
37.343,D,0.4564
37.343,D,0.4564
37.343,D,0.4564
37.547,D,0.4563
37.547,D,0.4563
37.547,D,0.4563
37.547,D,0.4563
37.547,D,0.4563
37.750,D,0.4563
37.750,D,0.4563
37.750,D,0.4563
37.750,D,0.4563
37.750,D,0.4563
37.956,D,0.4563
37.956,D,0.4563
37.956,D,0.4563
37.956,D,0.4563
38.162,D,0.4563
38.162,D,0.4563
38.162,D,0.4563
38.162,D,0.4563
38.162,D,0.4563
38.368,D,0.4563
38.368,D,0.4563
38.368,D,0.4563
38.368,D,0.4563
38.368,D,0.4563
38.574,D,0.4734
38.574,D,0.5028
38.574,D,0.5028
38.574,D,0.5020
38.783,D,0.5012
38.783,D,0.5005
38.783,D,0.4999
38.783,D,0.4994
38.783,D,0.4990
38.991,D,0.4987
38.991,D,0.4984
38.991,D,0.4982
38.991,D,0.4980
38.991,D,0.4979
39.199,D,0.4977
39.199,D,0.4976
39.199,D,0.4976
39.199,D,0.4974
39.199,D,0.4973
39.406,D,0.4972
39.406,D,0.4972
39.406,D,0.4972
39.406,D,0.4972
39.614,D,0.4971
39.614,D,0.4971
39.614,D,0.4971
39.614,D,0.4971
39.614,D,0.4971
39.822,D,0.4971
39.822,D,0.4971
39.822,D,0.4971
39.822,D,0.4971
39.822,D,0.4971
40.030,D,0.4971
40.030,D,0.4971
40.030,D,0.4971
40.030,D,0.4971
40.030,D,0.4971
40.234,D,0.4971
40.234,D,0.4971
40.234,D,0.4971
40.234,D,0.4971
40.435,D,0.4971
40.435,D,0.4971
40.435,D,0.4971
40.435,D,0.4971
40.435,D,0.4971
40.636,D,0.4971
40.636,D,0.5111
40.636,D,0.5435
40.636,D,0.5435
40.636,D,0.5428
40.842,D,0.5420
40.842,D,0.5413
40.842,D,0.5407
40.842,D,0.5402
41.044,D,0.5398
41.044,D,0.5394
41.044,D,0.5392
41.044,D,0.5389
41.044,D,0.5387
41.247,D,0.5386
41.247,D,0.5385
41.247,D,0.5384
41.247,D,0.5383
41.247,D,0.5382
41.450,D,0.5381
41.450,D,0.5380
41.450,D,0.5380
41.450,D,0.5380
41.655,D,0.5380
41.655,D,0.5380
41.655,D,0.5379
41.655,D,0.5379
41.655,D,0.5379
41.860,D,0.5379
41.860,D,0.5379
41.860,D,0.5379
41.860,D,0.5379
41.860,D,0.5379
42.067,D,0.5379
42.067,D,0.5379
42.067,D,0.5379
42.067,D,0.5379
42.270,D,0.5379
42.270,D,0.5379
42.270,D,0.5378
42.270,D,0.5378
42.270,D,0.5378
42.474,D,0.5378
42.474,D,0.5378
42.475,D,0.5378
42.475,D,0.5378
42.475,D,0.5378
42.678,D,0.5378
42.678,D,0.5379
42.678,D,0.5406
42.678,D,0.5844
42.880,D,0.5844
42.880,D,0.5838
42.880,D,0.5829
42.880,D,0.5822
42.880,D,0.5816
43.082,D,0.5810
43.082,D,0.5806
43.082,D,0.5802
43.082,D,0.5800
43.082,D,0.5797
43.284,D,0.5795
43.284,D,0.5793
43.284,D,0.5792
43.284,D,0.5791
43.486,D,0.5790
43.486,D,0.5789
43.486,D,0.5787
43.486,D,0.5787
43.486,D,0.5787
43.689,D,0.5787
43.689,D,0.5787
43.689,D,0.5786
43.689,D,0.5786
43.893,D,0.5786
43.893,D,0.5786
43.893,D,0.5786
43.893,D,0.5786
43.893,D,0.5786
44.095,D,0.5786
44.095,D,0.5786
44.095,D,0.5786
44.095,D,0.5786
44.095,D,0.5786
